"story_id","vocabulary_id","language_code","cefr_level","sentence_id","surface","lemma","translation","part_of_speech","details","canonical_url","license"
"es-mi-nuevo-vecino","v3","es","A1","s2","caja","caja","box","vocabulary","","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","CC BY-NC 4.0"
"es-mi-nuevo-vecino","v4","es","A1","s5","ayuda","ayuda","helps","vocabulary","","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","CC BY-NC 4.0"
"es-mi-nuevo-vecino","v5","es","A1","s8","hablan","hablan","they talk","vocabulary","","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","CC BY-NC 4.0"
"es-mi-nuevo-vecino","v6","es","A1","s4","amablemente","amablemente","kindly","vocabulary","","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","CC BY-NC 4.0"
"es-una-llamada-a-mama","v1","es","A1","s3","hirviendo","hirviendo","boiling","vocabulary","","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","CC BY-NC 4.0"
"es-una-llamada-a-mama","v2","es","A1","s6","colgar el abrigo","colgar el abrigo","to hang the coat","phrase","","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","CC BY-NC 4.0"
"es-una-llamada-a-mama","v3","es","A1","s6","frigorífico","frigorífico","refrigerator","vocabulary","","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","CC BY-NC 4.0"
"es-una-llamada-a-mama","v4","es","A1","s8","cotidiano","cotidiano","everyday; daily","adjective","","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","CC BY-NC 4.0"
"es-una-llamada-a-mama","v5","es","A1","s7","jugando","jugando","joking / playing along","vocabulary","","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","CC BY-NC 4.0"
"es-el-viaje-en-tren","v1","es","A2","s1","billete","billete","ticket","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","CC BY-NC 4.0"
"es-el-viaje-en-tren","v2","es","A2","s1","estación","estación","station","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","CC BY-NC 4.0"
"es-el-viaje-en-tren","v3","es","A2","s2","retraso","retraso","delay","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","CC BY-NC 4.0"
"es-el-viaje-en-tren","v4","es","A2","s3","se preocupó","se preocupó","he worried","phrase","","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","CC BY-NC 4.0"
"es-el-viaje-en-tren","v5","es","A2","s3","asiento","asiento","seat","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","CC BY-NC 4.0"
"es-el-viaje-en-tren","v6","es","A2","s5","campos","campos","fields","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","v1","es","A2","s2","mirador","mirador","viewpoint; lookout","phrase","","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","v2","es","A2","s3","callejas empinadas","callejas empinadas","steep alleyways","phrase","","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","v3","es","A2","s3","jazmines","jazmines","jasmine blossoms","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","v4","es","A2","s4","reserva","reserva","reservation","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","v5","es","A2","s5","tortilla española","tortilla española","Spanish potato omelette","phrase","","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","v6","es","A2","s6","mochila","mochila","backpack","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","v7","es","A2","s6","manchado","manchado","stained","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","CC BY-NC 4.0"
"es-la-panaderia-del-sabado","v1","es","A2","s1","recién horneado","recién horneado","freshly baked","phrase","","https://melolingua.com/learn-spanish/a2-stories/la-panaderia-del-sabado","CC BY-NC 4.0"
"es-la-panaderia-del-sabado","v2","es","A2","s1","cola","cola","line; queue","phrase","","https://melolingua.com/learn-spanish/a2-stories/la-panaderia-del-sabado","CC BY-NC 4.0"
"es-la-panaderia-del-sabado","v3","es","A2","s2","panadería","panadería","bakery","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/la-panaderia-del-sabado","CC BY-NC 4.0"
"es-la-panaderia-del-sabado","v4","es","A2","s3","trozo","trozo","piece; bite","phrase","","https://melolingua.com/learn-spanish/a2-stories/la-panaderia-del-sabado","CC BY-NC 4.0"
"es-la-panaderia-del-sabado","v5","es","A2","s4","despertadores","despertadores","alarms","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/la-panaderia-del-sabado","CC BY-NC 4.0"
"es-la-panaderia-del-sabado","v6","es","A2","s6","llovizna","llovizna","drizzle","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/la-panaderia-del-sabado","CC BY-NC 4.0"
"es-la-panaderia-del-sabado","v7","es","A2","s6","levadura","levadura","yeast","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/la-panaderia-del-sabado","CC BY-NC 4.0"
"es-primer-dia-en-la-oficina","v1","es","A2","s2","iniciar sesión","iniciar sesión","to log in","phrase","","https://melolingua.com/learn-spanish/a2-stories/primer-dia-en-la-oficina","CC BY-NC 4.0"
"es-primer-dia-en-la-oficina","v2","es","A2","s2","contraseña","contraseña","password","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/primer-dia-en-la-oficina","CC BY-NC 4.0"
"es-primer-dia-en-la-oficina","v3","es","A2","s2","compañera","compañera","coworker (female)","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/primer-dia-en-la-oficina","CC BY-NC 4.0"
"es-primer-dia-en-la-oficina","v4","es","A2","s5","metas mensuales","metas mensuales","monthly goals","phrase","","https://melolingua.com/learn-spanish/a2-stories/primer-dia-en-la-oficina","CC BY-NC 4.0"
"es-primer-dia-en-la-oficina","v5","es","A2","s3","microondas","microondas","microwave","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/primer-dia-en-la-oficina","CC BY-NC 4.0"
"es-primer-dia-en-la-oficina","v6","es","A2","s4","bienvenida","bienvenida","welcome","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/primer-dia-en-la-oficina","CC BY-NC 4.0"
"es-una-tarde-en-la-biblioteca","v1","es","A2","s1","demasiado ruido","demasiado ruido","too much noise","phrase","","https://melolingua.com/learn-spanish/a2-stories/una-tarde-en-la-biblioteca","CC BY-NC 4.0"
"es-una-tarde-en-la-biblioteca","v2","es","A2","s2","barrio","barrio","neighborhood","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/una-tarde-en-la-biblioteca","CC BY-NC 4.0"
"es-una-tarde-en-la-biblioteca","v3","es","A2","s3","sacó","sacó","took out","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/una-tarde-en-la-biblioteca","CC BY-NC 4.0"
"es-una-tarde-en-la-biblioteca","v4","es","A2","s3","tomó notas","tomó notas","took notes","phrase","","https://melolingua.com/learn-spanish/a2-stories/una-tarde-en-la-biblioteca","CC BY-NC 4.0"
"es-una-tarde-en-la-biblioteca","v5","es","A2","s4","recogerlos","recogerlos","to pick them up","verb","","https://melolingua.com/learn-spanish/a2-stories/una-tarde-en-la-biblioteca","CC BY-NC 4.0"
"es-una-tarde-en-la-biblioteca","v6","es","A2","s6","recomendó","recomendó","recommended","vocabulary","","https://melolingua.com/learn-spanish/a2-stories/una-tarde-en-la-biblioteca","CC BY-NC 4.0"
"es-el-puente-de-septiembre","v1","es","B1","s1","puente","puente","long weekend (bridge holiday)","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/el-puente-de-septiembre","CC BY-NC 4.0"
"es-el-puente-de-septiembre","v2","es","B1","s5","cala","cala","cove / small beach","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/el-puente-de-septiembre","CC BY-NC 4.0"
"es-el-puente-de-septiembre","v3","es","B1","s2","hostal","hostal","hostel / budget hotel","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/el-puente-de-septiembre","CC BY-NC 4.0"
"es-la-bandeja-equivocada","v1","es","B1","s1","cafetería-panadería","cafetería-panadería","bakery-café","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-bandeja-equivocada","CC BY-NC 4.0"
"es-la-bandeja-equivocada","v2","es","B1","s1","escaparate","escaparate","window display","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-bandeja-equivocada","CC BY-NC 4.0"
"es-la-bandeja-equivocada","v3","es","B1","s2","bandeja","bandeja","tray","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-bandeja-equivocada","CC BY-NC 4.0"
"es-la-bandeja-equivocada","v4","es","B1","s2","la pagó","la pagó","she paid for it","phrase","","https://melolingua.com/learn-spanish/b1-stories/la-bandeja-equivocada","CC BY-NC 4.0"
"es-la-bandeja-equivocada","v5","es","B1","s4","recibo","recibo","receipt","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-bandeja-equivocada","CC BY-NC 4.0"
"es-la-bandeja-equivocada","v6","es","B1","s4","me lo guardaste","me lo guardaste","did you save it for me?","phrase","","https://melolingua.com/learn-spanish/b1-stories/la-bandeja-equivocada","CC BY-NC 4.0"
"es-la-bandeja-equivocada","v7","es","B1","s7","equivocación","equivocación","mistake","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-bandeja-equivocada","CC BY-NC 4.0"
"es-la-bandeja-equivocada","v8","es","B1","s7","los hacemos","los hacemos","we’ll make them","phrase","","https://melolingua.com/learn-spanish/b1-stories/la-bandeja-equivocada","CC BY-NC 4.0"
"es-la-bandeja-equivocada","v9","es","B1","s8","los cogí","los cogí","I took them","phrase","","https://melolingua.com/learn-spanish/b1-stories/la-bandeja-equivocada","CC BY-NC 4.0"
"es-la-carta-de-reclamacion","v1","es","B1","s1","reclamación","reclamación","complaint / claim","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-carta-de-reclamacion","CC BY-NC 4.0"
"es-la-carta-de-reclamacion","v2","es","B1","s1","redactar","redactar","to draft / to write","verb","","https://melolingua.com/learn-spanish/b1-stories/la-carta-de-reclamacion","CC BY-NC 4.0"
"es-la-carta-de-reclamacion","v3","es","B1","s5","solución","solución","solution","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-carta-de-reclamacion","CC BY-NC 4.0"
"es-la-cola-en-el-banco","v1","es","B1","s1","cola","cola","line / queue","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-cola-en-el-banco","CC BY-NC 4.0"
"es-la-cola-en-el-banco","v2","es","B1","s2","ventanilla","ventanilla","teller window","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-cola-en-el-banco","CC BY-NC 4.0"
"es-la-cola-en-el-banco","v3","es","B1","s2","pensión","pensión","pension","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-cola-en-el-banco","CC BY-NC 4.0"
"es-la-cola-en-el-banco","v4","es","B1","s3","espera","espera","wait","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-cola-en-el-banco","CC BY-NC 4.0"
"es-la-cola-en-el-banco","v5","es","B1","s3","atascó","atascó","jammed / got stuck","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-cola-en-el-banco","CC BY-NC 4.0"
"es-la-feria-del-libro-en-madrid","v1","es","B1","s2","carpa","carpa","tent pavilion","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-feria-del-libro-en-madrid","CC BY-NC 4.0"
"es-la-feria-del-libro-en-madrid","v2","es","B1","s2","ensayo","ensayo","essay (nonfiction)","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-feria-del-libro-en-madrid","CC BY-NC 4.0"
"es-la-feria-del-libro-en-madrid","v3","es","B1","s2","librero","librero","bookseller","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-feria-del-libro-en-madrid","CC BY-NC 4.0"
"es-la-feria-del-libro-en-madrid","v4","es","B1","s4","dedicatorias","dedicatorias","dedications","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-feria-del-libro-en-madrid","CC BY-NC 4.0"
"es-la-feria-del-libro-en-madrid","v5","es","B1","s3","cola tardaba medio siglo","cola tardaba medio siglo","waiting forever in line (idiom playful)","phrase","","https://melolingua.com/learn-spanish/b1-stories/la-feria-del-libro-en-madrid","CC BY-NC 4.0"
"es-la-feria-del-libro-en-madrid","v6","es","B1","s4","ritmo","ritmo","narrative pacing","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-feria-del-libro-en-madrid","CC BY-NC 4.0"
"es-la-feria-del-libro-en-madrid","v7","es","B1","s5","en voz alta","en voz alta","aloud; audibly","phrase","","https://melolingua.com/learn-spanish/b1-stories/la-feria-del-libro-en-madrid","CC BY-NC 4.0"
"es-la-fila-en-la-farmacia","v1","es","B1","s1","farmacia","farmacia","pharmacy","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-fila-en-la-farmacia","CC BY-NC 4.0"
"es-la-fila-en-la-farmacia","v2","es","B1","s2","turno","turno","turn / place in line","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-fila-en-la-farmacia","CC BY-NC 4.0"
"es-la-fila-en-la-farmacia","v3","es","B1","s3","spray nasal","spray nasal","nasal spray","phrase","","https://melolingua.com/learn-spanish/b1-stories/la-fila-en-la-farmacia","CC BY-NC 4.0"
"es-la-fila-en-la-farmacia","v4","es","B1","s4","altavoz","altavoz","speakerphone","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-fila-en-la-farmacia","CC BY-NC 4.0"
"es-la-fila-en-la-farmacia","v5","es","B1","s6","sobrecarga","sobrecarga","overload / strain","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-fila-en-la-farmacia","CC BY-NC 4.0"
"es-la-fila-en-la-farmacia","v6","es","B1","s7","cola","cola","queue / line","vocabulary","","https://melolingua.com/learn-spanish/b1-stories/la-fila-en-la-farmacia","CC BY-NC 4.0"
"es-el-ascensor-que-no-llega","v1","es","B2","s1","ascensor","ascensor","elevator / lift","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-ascensor-que-no-llega","CC BY-NC 4.0"
"es-el-ascensor-que-no-llega","v2","es","B2","s1","averiado","averiado","broken / out of order","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-ascensor-que-no-llega","CC BY-NC 4.0"
"es-el-ascensor-que-no-llega","v3","es","B2","s2","escalera","escalera","staircase","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-ascensor-que-no-llega","CC BY-NC 4.0"
"es-el-juicio","v1","es","B2","s3","juicio","juicio","trial / court proceeding","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-juicio","CC BY-NC 4.0"
"es-el-juicio","v2","es","B2","s2","demanda","demanda","lawsuit / claim","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-juicio","CC BY-NC 4.0"
"es-el-juicio","v3","es","B2","s6","testigo","testigo","witness","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-juicio","CC BY-NC 4.0"
"es-el-juicio","v4","es","B2","s8","interrogatorio","interrogatorio","cross-examination","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-juicio","CC BY-NC 4.0"
"es-el-juicio","v5","es","B2","s8","expediente","expediente","file / case record","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-juicio","CC BY-NC 4.0"
"es-el-juicio","v6","es","B2","s14","fallo","fallo","ruling / verdict","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-juicio","CC BY-NC 4.0"
"es-el-mercado-de-artesanos","v1","es","B2","s1","artesano","artesano","artisan / craftsman","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-mercado-de-artesanos","CC BY-NC 4.0"
"es-el-mercado-de-artesanos","v2","es","B2","s2","barro","barro","clay / earthenware","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-mercado-de-artesanos","CC BY-NC 4.0"
"es-el-mercado-de-artesanos","v3","es","B2","s6","lengua materna","lengua materna","mother tongue / native language","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-mercado-de-artesanos","CC BY-NC 4.0"
"es-el-vuelo-reprogramado","v1","es","B2","s2","cancelaron","cancelaron","they cancelled","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-vuelo-reprogramado","CC BY-NC 4.0"
"es-el-vuelo-reprogramado","v2","es","B2","s4","reprogramación","reprogramación","rescheduling","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-vuelo-reprogramado","CC BY-NC 4.0"
"es-el-vuelo-reprogramado","v3","es","B2","s5","mostrador","mostrador","service counter","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-vuelo-reprogramado","CC BY-NC 4.0"
"es-el-vuelo-reprogramado","v4","es","B2","s4","enlace","enlace","connection (travel)","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-vuelo-reprogramado","CC BY-NC 4.0"
"es-el-vuelo-reprogramado","v5","es","B2","s7","billete","billete","ticket","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-vuelo-reprogramado","CC BY-NC 4.0"
"es-el-vuelo-reprogramado","v6","es","B2","s7","andén","andén","platform","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/el-vuelo-reprogramado","CC BY-NC 4.0"
"es-la-entrevista-final","v1","es","B2","s1","entrevista","entrevista","interview","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-entrevista-final","CC BY-NC 4.0"
"es-la-entrevista-final","v2","es","B2","s1","recursos humanos","recursos humanos","human resources","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-entrevista-final","CC BY-NC 4.0"
"es-la-entrevista-final","v3","es","B2","s1","gerente","gerente","manager","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-entrevista-final","CC BY-NC 4.0"
"es-la-entrevista-final","v4","es","B2","s4","fracaso","fracaso","failure","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-entrevista-final","CC BY-NC 4.0"
"es-la-entrevista-final","v5","es","B2","s4","guion","guion","script","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-entrevista-final","CC BY-NC 4.0"
"es-la-entrevista-final","v6","es","B2","s8","confianza","confianza","trust","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-entrevista-final","CC BY-NC 4.0"
"es-la-entrevista-final","v7","es","B2","s7","curiosidad","curiosidad","curiosity","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-entrevista-final","CC BY-NC 4.0"
"es-la-entrevista-final","v8","es","B2","s10","puesto","puesto","position / job","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-entrevista-final","CC BY-NC 4.0"
"es-la-renuncia-por-correo","v1","es","B2","s1","despacho","despacho","office / private study","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-renuncia-por-correo","CC BY-NC 4.0"
"es-la-renuncia-por-correo","v2","es","B2","s2","revisión","revisión","performance review","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-renuncia-por-correo","CC BY-NC 4.0"
"es-la-renuncia-por-correo","v3","es","B2","s4","renuncia voluntaria","renuncia voluntaria","voluntary resignation","phrase","","https://melolingua.com/learn-spanish/b2-stories/la-renuncia-por-correo","CC BY-NC 4.0"
"es-la-renuncia-por-correo","v4","es","B2","s6","subjuntivo","subjuntivo","subjunctive mood","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-renuncia-por-correo","CC BY-NC 4.0"
"es-la-renuncia-por-correo","v5","es","B2","s7","credencial","credencial","ID badge / credential","vocabulary","","https://melolingua.com/learn-spanish/b2-stories/la-renuncia-por-correo","CC BY-NC 4.0"
"es-la-renuncia-por-correo","v6","es","B2","s9","confirmarlo","confirmarlo","to confirm it","verb","","https://melolingua.com/learn-spanish/b2-stories/la-renuncia-por-correo","CC BY-NC 4.0"
"fr-le-bus-du-matin","v1","fr","A1","s2","chauffeur","chauffeur","driver","vocabulary","","https://melolingua.com/learn-french/a1-stories/le-bus-du-matin","CC BY-NC 4.0"
"fr-le-bus-du-matin","v2","fr","A1","s2","pièces","pièces","coins","vocabulary","","https://melolingua.com/learn-french/a1-stories/le-bus-du-matin","CC BY-NC 4.0"
"fr-le-bus-du-matin","v3","fr","A1","s4","s'assoit","s'assoit","sits down (reflexive)","vocabulary","","https://melolingua.com/learn-french/a1-stories/le-bus-du-matin","CC BY-NC 4.0"
"fr-le-bus-du-matin","v4","fr","A1","s5","marché","marché","market","vocabulary","","https://melolingua.com/learn-french/a1-stories/le-bus-du-matin","CC BY-NC 4.0"
"fr-le-bus-du-matin","v5","fr","A1","s6","pluie fine","pluie fine","fine rain","phrase","","https://melolingua.com/learn-french/a1-stories/le-bus-du-matin","CC BY-NC 4.0"
"fr-le-bus-du-matin","v6","fr","A1","s6","le collège","le collège","the school","phrase","","https://melolingua.com/learn-french/a1-stories/le-bus-du-matin","CC BY-NC 4.0"
"fr-le-fromager-du-quartier","v1","fr","A1","s1","fromagerie","fromagerie","cheese shop","vocabulary","","https://melolingua.com/learn-french/a1-stories/le-fromager-du-quartier","CC BY-NC 4.0"
"fr-le-fromager-du-quartier","v2","fr","A1","s3","tranche","tranche","slice","vocabulary","","https://melolingua.com/learn-french/a1-stories/le-fromager-du-quartier","CC BY-NC 4.0"
"fr-le-fromager-du-quartier","v3","fr","A1","s4","papier craquant","papier craquant","crinkly wrapping paper","phrase","","https://melolingua.com/learn-french/a1-stories/le-fromager-du-quartier","CC BY-NC 4.0"
"fr-le-fromager-du-quartier","v4","fr","A1","s4","morceau","morceau","piece; chunk (of cheese)","phrase","","https://melolingua.com/learn-french/a1-stories/le-fromager-du-quartier","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","v1","fr","A1","s1","la boulangerie","la boulangerie","the bakery","phrase","","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","v2","fr","A1","s1","le manteau","le manteau","the coat","phrase","","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","v3","fr","A1","s2","le pain frais","le pain frais","fresh bread","phrase","","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","v4","fr","A1","s4","la boulangère","la boulangère","the baker (f.)","phrase","","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","v5","fr","A1","s7","croustillant","croustillant","crispy","vocabulary","","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","v6","fr","A1","s7","le soleil","le soleil","the sun","phrase","","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","v7","fr","A1","s5","s'il vous plaît","s'il vous plaît","please","phrase","","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","v8","fr","A1","s8","la journée","la journée","the day","phrase","","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-pique-nique-au-parc","v1","fr","A1","s1","le pique-nique","le pique-nique","the picnic","phrase","","https://melolingua.com/learn-french/a1-stories/le-pique-nique-au-parc","CC BY-NC 4.0"
"fr-le-pique-nique-au-parc","v2","fr","A1","s2","la nappe","la nappe","the tablecloth","vocabulary","","https://melolingua.com/learn-french/a1-stories/le-pique-nique-au-parc","CC BY-NC 4.0"
"fr-le-pique-nique-au-parc","v3","fr","A1","s5","la part","la part","the slice; the portion","vocabulary","","https://melolingua.com/learn-french/a1-stories/le-pique-nique-au-parc","CC BY-NC 4.0"
"fr-le-pique-nique-au-parc","v4","fr","A1","s6","s'il te plaît","s'il te plaît","please (informal)","phrase","","https://melolingua.com/learn-french/a1-stories/le-pique-nique-au-parc","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","v1","fr","A1","s2","se promener","se promener","to take a walk","phrase","","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","v2","fr","A1","s2","la rivière","la rivière","the river","phrase","","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","v3","fr","A1","s3","les quais","les quais","the riverbanks","phrase","","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","v4","fr","A1","s5","un bateau","un bateau","a boat","phrase","","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","v5","fr","A1","s5","le pont","le pont","the bridge","phrase","","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","v6","fr","A1","s6","un arbre","un arbre","a tree","phrase","","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","v7","fr","A1","s1","le ciel","le ciel","the sky","phrase","","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","v8","fr","A1","s8","heureux","heureux","happy","vocabulary","","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","v1","fr","A1","s1","la terrasse","la terrasse","the terrace","phrase","","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","v2","fr","A1","s4","le travail","le travail","work","phrase","","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","v3","fr","A1","s4","professeur","professeur","teacher","vocabulary","","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","v4","fr","A1","s5","un métier","un métier","a profession","phrase","","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","v5","fr","A1","s6","les voyages","les voyages","travel / trips","phrase","","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","v6","fr","A1","s7","agréable","agréable","pleasant","vocabulary","","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","v7","fr","A1","s3","un sourire","un sourire","a smile","phrase","","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-cinq-minutes-sous-la-pluie","v1","fr","A2","s1","plein","plein","crowded, full","vocabulary","","https://melolingua.com/learn-french/a2-stories/cinq-minutes-sous-la-pluie","CC BY-NC 4.0"
"fr-cinq-minutes-sous-la-pluie","v2","fr","A2","s1","mairie","mairie","town hall","vocabulary","","https://melolingua.com/learn-french/a2-stories/cinq-minutes-sous-la-pluie","CC BY-NC 4.0"
