"story_id","sentence_id","language_code","language_name","locale","cefr_level","canonical_url","text","translation","license"
"de-die-fusion","s9","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-fusion","Frau Dr. Brenner runzelte die Stirn, aber sie widersprach nicht. Herr Krüger lehnte sich zurück und dachte nach. „Sechs Wochen? Mit welchem Ressourceneinsatz?“, fragte er schließlich.","Dr. Brenner frowned, but she didn't contradict. Mr. Krüger leaned back and thought. ""Six weeks? With what resource allocation?"" he finally asked.","CC BY-NC 4.0"
"de-die-fusion","s10","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-fusion","Am Ende des Tages hatte das Team einen Kompromiss gefunden: ein gemeinsames Pilotprojekt mit gemischten Teams, befristet auf drei Monate, mit klaren Qualitätskriterien und Meilensteinen. Beide Seiten erklärten sich bereit, das Modell zu testen.","At the end of the day the team had found a compromise: a joint pilot project with mixed teams, limited to three months, with clear quality criteria and milestones. Both sides agreed to test the model.","CC BY-NC 4.0"
"de-die-fusion","s11","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-fusion","Herr Beck notierte die Vereinbarung auf einem Blatt Papier. „Dann halten wir fest: Pilotphase beginnt am ersten August. Evaluierung nach zwei Monaten. Wenn die Ergebnisse stimmen, wird das Modell auf die gesamte fusionierte Abteilung ausgeweitet.“","Mr. Beck noted the agreement on a sheet of paper. ""Then let's record: pilot phase begins on August first. Evaluation after two months. If the results are right, the model will be extended to the entire merged department.""","CC BY-NC 4.0"
"de-die-fusion","s12","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-fusion","Als alle gingen, nickte Frau Dr. Brenner Herrn Krüger zu. Es war kein Lächeln, aber es war eine Geste. Vielleicht der Beginn von etwas Neuem.","As everyone left, Dr. Brenner nodded at Mr. Krüger. It wasn't a smile, but it was a gesture. Perhaps the beginning of something new.","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s1","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Der ICE aus Frankfurt hatte zwanzig Minuten Verspätung. Das allein wäre nicht schlimm gewesen, aber für Markus bedeutete es, dass er seinen Anschlusszug nach Hamburg verpasste. Es war Montagmorgen, und um zehn Uhr sollte er bei einem Kunden in der HafenCity sein.","The ICE from Frankfurt was twenty minutes late. That alone wouldn't have been bad, but for Markus it meant he missed his connecting train to Hamburg. It was Monday morning, and at ten o'clock he was supposed to be at a client in the HafenCity.","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s2","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Er stand am Gleis in Hannover und starrte auf die Abfahrtstafel. Nächster Zug nach Hamburg: in drei Stunden. „Perfekt“, murmelte er. Sein Handy zeigte eine Nachricht vom Kunden: „Freuen uns auf Ihr Kommen. Parkplatz ist reserviert.“ Er schloss die Augen und atmete tief durch.","He stood on the platform in Hanover and stared at the departure board. Next train to Hamburg: in three hours. ""Perfect,"" he muttered. His phone showed a message from the client: ""Looking forward to your arrival. Parking spot is reserved."" He closed his eyes and took a deep breath.","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s3","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Er rief beim Kunden an, erklärte die Situation und bekam einen neuen Termin am Nachmittag. Dann setzte er sich auf eine Bank und überlegte, was er mit den drei Stunden anfangen sollte. In Hannover kannte er niemanden.","He called the client, explained the situation, and got a new appointment in the afternoon. Then he sat down on a bench and considered what to do with the three hours. In Hanover he didn't know anyone.","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s4","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Der Zufall half: Ein älterer Herr setzte sich neben ihn und fragte, ob der Platz frei sei. Sie kamen ins Gespräch. Der Herr, ein ehemaliger Lokführer, erzählte von seiner Zeit bei der Bahn. „Die meiste Verspätung kommt von den Weichen. Die sind alt. Zu alt.“","Chance helped: an older gentleman sat down next to him and asked if the seat was free. They got to talking. The gentleman, a former train driver, told stories from his time at the railway. ""Most delays come from the switches. They're old. Too old.""","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s5","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Markus hörte zu. Der alte Mann sprach mit einer Ruhe, die ihm guttat. Normalerweise hätte Markus in solchen Situationen wild telefoniert und Umwege gesucht, aber heute — vielleicht weil der Zug bereits weg war — ließ er sich darauf ein, einfach nur zuzuhören.","Markus listened. The old man spoke with a calmness that did him good. Normally Markus would have been frantically calling around and looking for detours in such situations, but today — perhaps because the train was already gone — he let himself just listen.","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s6","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Als der Zug endlich kam, verabschiedete sich der alte Herr mit einem Nicken. „Gute Reise. Und denken Sie dran: Wer eilt, versäumt das Eigentliche.“ Markus stieg ein und suchte sich ein Abteil. Er wusste nicht genau, was der Satz bedeuten sollte, aber er blieb hängen.","When the train finally came, the old gentleman said goodbye with a nod. ""Have a good trip. And remember: those who rush miss what truly matters."" Markus got on and found a compartment. He wasn't exactly sure what the sentence was supposed to mean, but it stuck with him.","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s7","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","In Hamburg angekommen, beschloss Markus, nicht mit dem Taxi zu fahren, sondern zu Fuß zur HafenCity zu gehen. Er hatte noch zwei Stunden. Der Weg führte ihn an der Elbe entlang, vorbei an der Speicherstadt, deren rote Backsteinfassaden sich im Wasser spiegelten.","Arriving in Hamburg, Markus decided not to take a taxi but to walk to the HafenCity. He still had two hours. The path led him along the Elbe, past the Speicherstadt, whose red brick facades reflected in the water.","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s8","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Er blieb an einer Brücke stehen und sah den Kranichen zu, die Container von riesigen Schiffen luden. Die Luft roch nach Salz und Diesel. Normalerweise hätte er diese Umgebung als chaotisch empfunden, aber heute wirkte sie auf ihn irgendwie beruhigend.","He stopped at a bridge and watched the cranes loading containers from giant ships. The air smelled of salt and diesel. Normally he would have found this environment chaotic, but today it felt strangely calming to him.","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s9","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Er erreichte das Bürogebäude fünfzehn Minuten vor dem Termin. Der Kunde, ein Mittvierziger mit nadelgestreiftem Anzug, empfing ihn überrascht. „Ich dachte, Sie kommen mit dem Taxi? Sie sehen erholt aus — nicht wie jemand, der drei Stunden Verspätung hatte.“","He reached the office building fifteen minutes before the appointment. The client, a man in his mid-forties with a pinstriped suit, received him with surprise. ""I thought you were coming by taxi? You look refreshed — not like someone who was three hours late.""","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s10","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Das Meeting verlief gut. Markus präsentierte seine Analyse, beantwortete Fragen und notierte Folgetermine. Der Kunde war zufrieden. Und Markus merkte, dass er selbst auch zufrieden war — mit einem Tag, der völlig anders verlaufen war als geplant.","The meeting went well. Markus presented his analysis, answered questions, and noted follow-up appointments. The client was satisfied. And Markus noticed that he himself was also satisfied — with a day that had gone completely differently than planned.","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s11","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Auf der Rückfahrt, im ICE nach Frankfurt, öffnete Markus sein Notebook nicht. Stattdessen sah er aus dem Fenster, wie die norddeutsche Landschaft vorbeizog: flache Wiesen, Windräder, kleine Dörfer mit roten Ziegeldächern.","On the return trip, in the ICE to Frankfurt, Markus did not open his notebook. Instead he looked out the window at the North German landscape passing by: flat meadows, wind turbines, small villages with red tile roofs.","CC BY-NC 4.0"
"de-die-reise-nach-hamburg","s12","de","German","de-DE","B2","https://melolingua.com/learn-german/b2-stories/die-reise-nach-hamburg","Er dachte an den Satz des alten Lokführers: „Wer eilt, versäumt das Eigentliche.“ Vielleicht bedeutete das, dass man manchmal den Plan loslassen muss, um das zu sehen, was wirklich da ist.","He thought about the old train driver's sentence: ""Those who rush miss what truly matters."" Maybe that meant you sometimes have to let go of the plan in order to see what is really there.","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","s1","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","Cada mañana, María se despierta a las siete con el aroma del café.","Every morning, María wakes up at seven with the aroma of coffee.","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","s2","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","Ella va a la cocina, donde el café burbujea suavemente.","She goes to the kitchen, where the coffee gently bubbles.","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","s3","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","El café es fuerte y caliente, llenando el aire con su fragancia.","The coffee is strong and hot, filling the air with its fragrance.","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","s4","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","María se sienta en la mesa y mira por la ventana abierta. Hoy, el sol brilla intensamente en el cielo azul.","María sits at the table and looks through the open window. Today, the sun shines brightly in the blue sky.","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","s5","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","Ella sonríe, disfrutando de su café y del día que comienza.","She smiles, enjoying her coffee and the day that begins.","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","s6","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","«Hoy va a ser un buen día», piensa María con optimismo. Ella come una tostada crujiente con mermelada dulce.","“Today is going to be a good day,” María thinks optimistically. She eats crunchy toast with sweet jam.","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","s7","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","Después, se ducha con agua tibia y se viste con ropa cómoda.","Afterwards, she showers with warm water and dresses in comfortable clothes.","CC BY-NC 4.0"
"es-el-cafe-de-la-manana","s8","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-cafe-de-la-manana","A las ocho, María sale de su casa y camina al trabajo, sintiendo el aire fresco.","At eight, María leaves her house and walks to work, feeling the fresh air.","CC BY-NC 4.0"
"es-el-mercado","s1","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-mercado","Es sábado por la mañana y Pedro camina hacia el mercado.","It's Saturday morning and Pedro walks to the market.","CC BY-NC 4.0"
"es-el-mercado","s2","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-mercado","El mercado está lleno de vida y colores vibrantes.","The market is full of life and vibrant colors.","CC BY-NC 4.0"
"es-el-mercado","s3","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-mercado","Hay frutas jugosas, verduras frescas y flores aromáticas. Pedro necesita tomates maduros, cebollas y pan crujiente.","There are juicy fruits, fresh vegetables, and fragrant flowers. Pedro needs ripe tomatoes, onions, and crusty bread.","CC BY-NC 4.0"
"es-el-mercado","s4","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-mercado","«Buenos días, señor», saluda Pedro con una sonrisa. «Quiero un kilo de tomates, por favor», pide con amabilidad.","“Good morning, sir,” Pedro says with a smile. “I would like a kilo of tomatoes, please,” he adds politely.","CC BY-NC 4.0"
"es-el-mercado","s5","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-mercado","El vendedor, un hombre amable, le entrega los tomates. Son rojos, grandes y huelen a verano.","The seller, a kind man, hands him the tomatoes. They are red, large, and smell like summer.","CC BY-NC 4.0"
"es-el-mercado","s6","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-mercado","Pedro también compra cebollas frescas y un pan dorado.","Pedro also buys fresh onions and golden bread.","CC BY-NC 4.0"
"es-el-mercado","s7","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-mercado","Paga con monedas brillantes y guarda todo en su bolsa.","He pays with shiny coins and stores everything in his bag.","CC BY-NC 4.0"
"es-el-mercado","s8","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-mercado","Al llegar a casa, Pedro cocina una sopa que huele deliciosa.","Upon arriving home, Pedro cooks a soup that smells delicious.","CC BY-NC 4.0"
"es-el-parque","s1","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-parque","Es una tarde de domingo soleada. Sofía lleva a su perro, Max, al parque lleno de vida.","It's a sunny Sunday afternoon. Sofía takes her dog, Max, to the lively park.","CC BY-NC 4.0"
"es-el-parque","s2","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-parque","El parque es amplio y tiene muchos árboles altos. Max corre alegremente por el césped y juega con otros perros.","The park is spacious and has many tall trees. Max joyfully runs on the grass and plays with other dogs.","CC BY-NC 4.0"
"es-el-parque","s3","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-parque","Sofía se sienta en un banco y disfruta de su libro favorito.","Sofía sits on a bench and enjoys her favorite book.","CC BY-NC 4.0"
"es-el-parque","s4","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-parque","Una niña se acerca y pregunta: «¿Puedo acariciar a tu perro?». «Claro que sí», responde Sofía con una sonrisa.","A girl approaches and asks, “Can I pet your dog?” “Of course,” Sofía replies with a smile.","CC BY-NC 4.0"
"es-el-parque","s5","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-parque","La niña acaricia a Max y él mueve la cola felizmente.","The girl pets Max and he happily wags his tail.","CC BY-NC 4.0"
"es-el-parque","s6","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-parque","El sol se pone lentamente, pintando el cielo de naranja.","The sun sets slowly, painting the sky orange.","CC BY-NC 4.0"
"es-el-parque","s7","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-parque","Sofía llama a Max con cariño. «Vamos a casa, Max».","Sofía calls Max affectionately. “Let's go home, Max.”","CC BY-NC 4.0"
"es-el-parque","s8","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-parque","Ellos caminan juntos por el sendero tranquilo. Es un domingo perfecto, lleno de momentos especiales.","They walk together along the peaceful path. It's a perfect Sunday, full of special moments.","CC BY-NC 4.0"
"es-el-puesto-de-churros","s1","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-puesto-de-churros","Luciana sigue el aroma del aceite caliente mientras cruza la plaza.","Luciana follows the aroma of hot oil as she crosses the plaza.","CC BY-NC 4.0"
"es-el-puesto-de-churros","s2","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-puesto-de-churros","Hay un carrito dorado donde un señor vende churros y chocolate espeso.","There is a little golden cart where a man sells churros and thick hot chocolate.","CC BY-NC 4.0"
"es-el-puesto-de-churros","s3","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-puesto-de-churros","«¿Quieres tres churros o seis?», pregunta con una sonrisa amplia. Luciana responde «tres» porque es su primera vez.","“Would you like three churros or six?” he asks with a broad smile. Luciana replies “three” because it is her first time.","CC BY-NC 4.0"
"es-el-puesto-de-churros","s4","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-puesto-de-churros","El señor envuelve los churros en papel con cuidado y explica que el chocolate está caliente pero no muy dulce.","The man carefully wraps the churros in paper and explains that the chocolate is hot but not too sweet.","CC BY-NC 4.0"
"es-el-puesto-de-churros","s5","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-puesto-de-churros","Luciana entrega las monedas, dice muchas gracias y espera junto al banco viejo de la plaza.","Luciana hands over the coins, says thank you very much, and waits by the old bench in the plaza.","CC BY-NC 4.0"
"es-el-puesto-de-churros","s6","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/el-puesto-de-churros","Ella prueba el chocolate con un churro crujiente y decide que es su merienda favorita del barrio.","She dips a crispy churro into the chocolate and decides it is her favorite snack in the neighborhood.","CC BY-NC 4.0"
"es-la-cena","s1","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/la-cena","Esta noche, la familia Rodríguez prepara una cena especial. La abuela cocina su famosa paella, llena de mariscos frescos.","Tonight, the Rodríguez family is preparing a special dinner. Grandmother cooks her famous paella, brimming with fresh seafood.","CC BY-NC 4.0"
"es-la-cena","s2","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/la-cena","El abuelo arregla la mesa con platos blancos y vasos de cristal.","Grandfather arranges the table with white plates and crystal glasses.","CC BY-NC 4.0"
"es-la-cena","s3","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/la-cena","Los niños ayudan a lavar las verduras, riendo y salpicando agua.","The children help wash the vegetables, laughing and splashing water.","CC BY-NC 4.0"
"es-la-cena","s4","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/la-cena","«La paella necesita más azafrán», comenta la abuela con una sonrisa. El olor a azafrán y mariscos llena la cocina.","“The paella needs more saffron,” Grandmother remarks with a smile. The scent of saffron and seafood fills the kitchen.","CC BY-NC 4.0"
"es-la-cena","s5","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/la-cena","Toda la familia se sienta a la mesa, ansiosa por comer.","The whole family sits at the table, eager to eat.","CC BY-NC 4.0"
"es-la-cena","s6","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/la-cena","«Gracias por esta deliciosa comida, abuela», dice el padre con gratitud. Todos disfrutan y hablan sobre su día lleno de aventuras.","“Thank you for this delicious meal, Grandmother,” the father says gratefully. Everyone enjoys the meal and talks about their day.","CC BY-NC 4.0"
"es-la-cena","s7","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/la-cena","Los niños cuentan historias emocionantes del colegio. La abuela sonríe, escuchando con atención.","The children share exciting stories from school. Grandmother smiles, listening attentively.","CC BY-NC 4.0"
"es-la-cena","s8","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/la-cena","Esta es su parte favorita del día: la familia junta, feliz.","This is her favorite part of the day: the family together, happy.","CC BY-NC 4.0"
"es-mi-nuevo-vecino","s1","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","Hoy llega un nuevo vecino al edificio. Se llama Carlos y es de México.","Today, a new neighbor arrives at the building. His name is Carlos, and he's from Mexico.","CC BY-NC 4.0"
"es-mi-nuevo-vecino","s2","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","Carlos trae una caja grande y un gato curioso.","Carlos brings a big box and a curious cat.","CC BY-NC 4.0"
"es-mi-nuevo-vecino","s3","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","«Hola, soy Carlos», dice con una sonrisa. «Mucho gusto», añade.","“Hello, I'm Carlos,” he says with a smile. “Nice to meet you,” he adds.","CC BY-NC 4.0"
"es-mi-nuevo-vecino","s4","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","«Hola, Carlos, yo soy Ana», responde ella. «Bienvenido», dice amablemente.","“Hello, Carlos, I'm Ana,” she replies. “Welcome,” she says kindly.","CC BY-NC 4.0"
"es-mi-nuevo-vecino","s5","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","Ana ayuda a Carlos con las cajas pesadas.","Ana helps Carlos with the heavy boxes.","CC BY-NC 4.0"
"es-mi-nuevo-vecino","s6","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","El gato se llama Luna y tiene ojos verdes brillantes.","The cat's name is Luna, and she has bright green eyes.","CC BY-NC 4.0"
"es-mi-nuevo-vecino","s7","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","Después de mover las cajas, Ana invita a Carlos a tomar café.","After moving the boxes, Ana invites Carlos for coffee.","CC BY-NC 4.0"
"es-mi-nuevo-vecino","s8","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/mi-nuevo-vecino","Ellos hablan y ríen juntos. Ana piensa que Carlos es muy amable. Ahora tiene un buen vecino.","They talk and laugh together. Ana thinks Carlos is very kind. Now she has a good neighbor.","CC BY-NC 4.0"
"es-una-llamada-a-mama","s1","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","Marcos sale del metro, agotado, y el aire fresco le da un poco de energía.","Marcos steps out of the subway, exhausted, and the fresh air gives him a bit of energy.","CC BY-NC 4.0"
"es-una-llamada-a-mama","s2","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","Antes de cenar, marca el número de su mamá.","Before dinner, he dials his mom’s number.","CC BY-NC 4.0"
"es-una-llamada-a-mama","s3","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","Ella contesta rápido porque en la cocina hay una olla con agua hirviendo.","She answers quickly because a pot of water is boiling in the kitchen.","CC BY-NC 4.0"
"es-una-llamada-a-mama","s4","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","«¿Ya cenaste, hijo?», pregunta con cariño.","“Have you eaten dinner yet, son?” she asks warmly.","CC BY-NC 4.0"
"es-una-llamada-a-mama","s5","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","Marcos responde que no y que necesita descansar unos minutos antes de cocinar.","Marcos says he has not and needs to rest for a few minutes before cooking.","CC BY-NC 4.0"
"es-una-llamada-a-mama","s6","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","Su madre le recuerda colgar el abrigo cerca del balcón y cerrar bien la puerta del frigorífico.","His mother reminds him to hang his coat near the balcony and close the refrigerator door properly.","CC BY-NC 4.0"
"es-una-llamada-a-mama","s7","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","«Y no olvides llamarme mañana», añade ella, jugando a ponerse seria.","“And don't forget to call me tomorrow,” she adds, pretending to sound serious.","CC BY-NC 4.0"
"es-una-llamada-a-mama","s8","es","Spanish","es-ES","A1","https://melolingua.com/learn-spanish/a1-stories/una-llamada-a-mama","Marcos sonríe: la conversación es corta, pero el cariño de su madre hace mejor un día cotidiano.","Marcos smiles: the conversation is short, but his mother's affection makes an ordinary day better.","CC BY-NC 4.0"
"es-el-viaje-en-tren","s1","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","Mateo compró un billete de tren para visitar a su prima en Valencia. Llegó a la estación temprano porque no quería perder el tren.","Mateo bought a train ticket to visit his cousin in Valencia. He arrived at the station early because he didn't want to miss the train.","CC BY-NC 4.0"
"es-el-viaje-en-tren","s2","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","En la pantalla vio que su tren tenía veinte minutos de retraso.","On the screen, he saw that his train was twenty minutes late.","CC BY-NC 4.0"
"es-el-viaje-en-tren","s3","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","Al principio se preocupó, pero después compró un café y esperó sentado con su mochila. Una mujer le preguntó si el asiento estaba libre, y empezaron a hablar.","At first, he worried, but then he bought a coffee and waited, seated with his backpack. A woman asked him if the seat was free, and they began to chat.","CC BY-NC 4.0"
"es-el-viaje-en-tren","s4","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","Ella también viajaba a Valencia para ver a su familia. Cuando el tren llegó, Mateo se sentó junto a la ventana.","She was also traveling to Valencia to see her family. When the train arrived, Mateo sat by the window.","CC BY-NC 4.0"
"es-el-viaje-en-tren","s5","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/el-viaje-en-tren","Durante el viaje, miró los campos, escuchó música y pensó que a veces un retraso puede traer una conversación agradable.","During the journey, he gazed at the fields, listened to music, and thought that sometimes a delay can lead to a delightful conversation.","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","s1","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","Laura llegó a Granada el viernes con un billete de tren económico, pero su maleta chirriaba como un ratón en cada escalera.","Laura arrived in Granada on Friday with a budget train ticket, but her suitcase squeaked like a mouse on every staircase.","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","s2","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","Esa tarde, caminó hasta un mirador pequeño donde la Alhambra brillaba como un tesoro dorado contra el cielo azul.","That afternoon, she walked to a small lookout where the Alhambra shone like a golden treasure against the blue sky.","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","s3","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","Al día siguiente, se perdió entre callejas empinadas que olían a jazmines y café recién molido.","The next day, she got lost in steep alleyways scented with jasmine and freshly ground coffee.","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","s4","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","En un bar, el camarero le sugirió esperar antes de entrar si no tenía reserva, así que Laura anotó el consejo sin protestar.","In a bar, the waiter suggested she wait before entering if she didn't have a reservation, so Laura jotted down the advice without protest.","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","s5","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","El domingo, después de dormir hasta tarde, compartió una tortilla española con verduras, disfrutando de un desayuno lento antes del tren.","On Sunday, after sleeping in, she shared a Spanish omelette with vegetables, savoring a slow breakfast before the train.","CC BY-NC 4.0"
"es-fin-de-semana-en-granada","s6","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/fin-de-semana-en-granada","Al subir al tren, guardó en la mochila el mapa manchado de chocolate, su mejor recuerdo de cada rincón explorado.","As she boarded the train, she tucked the chocolate-stained map into her backpack, her best memory of every corner explored.","CC BY-NC 4.0"
"es-la-panaderia-del-sabado","s1","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/la-panaderia-del-sabado","Sofía salió temprano el sábado porque quería comprar pan recién horneado antes de que se formara la cola.","Sofía ventured out early on Saturday, eager to snag some freshly baked bread before the line snaked around the corner.","CC BY-NC 4.0"
"es-la-panaderia-del-sabado","s2","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/la-panaderia-del-sabado","En la panadería de la plaza, Don Ramón conocía a casi todos por el nombre y repartía saludos con una servilleta sobre el hombro.","At the plaza bakery, Don Ramón knew nearly everyone by name, tossing greetings with a napkin draped over his shoulder.","CC BY-NC 4.0"
"es-la-panaderia-del-sabado","s3","es","Spanish","es-ES","A2","https://melolingua.com/learn-spanish/a2-stories/la-panaderia-del-sabado","Esta vez le ofreció un trozo caliente de focaccia con romero y le preguntó si esa semana también tenía muchos exámenes.","This time, he handed her a warm slice of rosemary focaccia and asked if she had many exams that week.","CC BY-NC 4.0"
